feature,model_importance,permutation_importance,permutation_std
roster_weight_rolling3_diff,0.00015482883,-7.993990670107642e-06,1.5885979278141472e-05
receiving_yds_diff,0.0027592434,-8.602612202857073e-06,0.00037237036864894347
inj_qb_doubtful_prev_diff,0.00014406178,-8.75771275408166e-06,8.136095340962846e-06
roster_active_skill_count_diff,0.00018534301,-9.174743588125089e-06,1.3582604972057777e-05
sched_is_away_prev_diff,0.0002090631,-9.426215012120487e-06,9.645262558776726e-06
roster_espn_id_prev_diff,0.006181184,-1.1102425398568095e-05,2.220485079713619e-05
roster_espn_id_delta_diff,0.0055122874,-1.185909219270087e-05,0.00019620696394722446
sched_consecutive_away_diff,0.0006942353,-1.3569924632972352e-05,0.0005130186565775677
roster_weight_delta_diff,0.0010389126,-1.4154192280746437e-05,2.0866131428249343e-05
roster_years_exp_delta_diff,0.020241007,-1.8634449762022776e-05,0.00014745682079757852
sched_back_to_back_travel_diff,0.000737591,-2.0371149793407816e-05,8.044441398677233e-05
def_rush_yards_allowed_diff,0.00062253,-2.089634243647165e-05,0.00020324377723985096
roster_active_pct_diff,0.0002455827,-2.7441988726506494e-05,0.00011369932571886815
roster_weight_pct_change_diff,0.0025687616,-2.8382091289813616e-05,0.00015140662793780875
snaps_defense_snaps_delta_diff,0.0055664047,-4.218205358548221e-05,0.00031207154590013
snaps_defense_pct_diff,0.005416199,-4.4239232052323274e-05,0.0004415408956563766
sched_long_rest_flag_diff,0.0008684247,-4.90180688612174e-05,5.206599049323422e-05
inj_doubtful_prev_diff,0.0010593307,-5.322063720110126e-05,0.0002931821967387083
receiving_rec1stpct_diff,0.003261456,-5.809182993081752e-05,0.000756512167584621
inj_qb_out_delta_diff,0.0007107172,-5.8664919319628696e-05,5.353378153135507e-05
snaps_defense_pct_prev_diff,0.0032249205,-6.369430402657361e-05,0.0002890256047868077
roster_fantasy_data_id_prev_diff,0.00059726805,-7.583086352334068e-05,3.0819340968766226e-05
sched_back_to_back_travel_delta_diff,0.0015240224,-7.715869389508523e-05,0.0003205108073020931
roster_injured_count_diff,0.00022052853,-7.791249990083405e-05,1.915101257848109e-05
snaps_defense_snaps_prev_diff,0.0044069206,-0.00010096594049155972,0.0004019390038190385
roster_weight_diff,0.0019488531,-0.00010714875978661276,0.0001824950317894961
sched_is_home_prev_diff,0.0037631579,-0.00011566732970624827,0.00038878610469367003
receiving_rec1st_diff,0.0021738845,-0.0001267283656397167,0.0002015678648876758
rushing_lng_diff,0.0019561753,-0.00012954041929496006,0.0011214225464906968
rushing_rush1stpct_diff,0.0015336857,-0.0001334556780357099,0.000988286908592519
roster_rotowire_id_rolling3_diff,0.0071211276,-0.00013877443714345185,0.0002983027028381495
sched_consecutive_away_rolling3_diff,0.0017179328,-0.0001411458437581281,0.0002219756978275877
roster_espn_id_diff,0.005182273,-0.00014383948481169195,6.844934575044459e-05
roster_draft_number_rolling3_diff,0.00074769737,-0.0001448899906616674,2.0159892014532054e-05
sched_total_line_rolling3_diff,0.0017087966,-0.00015499487770471722,0.0017172077383600661
sched_implied_prob_delta_diff,0.001959809,-0.00016135448393745923,0.0021229498682410965
rushing_40+_diff,0.0027373165,-0.00016269097687766633,0.0018556928479442128
roster_jersey_number_delta_diff,0.012305799,-0.0001743010806817047,0.00018181841322727237
roster_jersey_number_prev_diff,0.0024152198,-0.00017594125577093944,0.00010282868701434835
sched_days_since_last_game_delta_diff,0.0030111398,-0.00017761651205889796,0.0004014833016876361
roster_rookie_year_prev_diff,0.0024257356,-0.00018128968085782127,0.00022636519030279367
