feature,model_importance,permutation_importance,permutation_std
snaps_st_pct_diff,0.004080049,-0.0010909090909091202,0.002954195783503969
rushing_rushfum_diff,0.0051490734,-0.0010909090909091423,0.005930729611018211
inj_doubtful_diff,0.004379672,-0.001454545454545464,0.0007272727272727319
roof_is_dome,0.0043180957,-0.001454545454545464,0.0013606026860996238
receiving_rec1stpct_diff,0.004009227,-0.001454545454545464,0.0017814470856605045
passing_int_diff,0.003926541,-0.001454545454545464,0.0007272727272727319
inj_doubtful_delta_diff,0.00352538,-0.001454545454545464,0.002120346143580123
downs_rush1stpct_diff,0.004258124,-0.0014545454545454861,0.0035255853508482297
snaps_defense_pct_diff,0.011838642,-0.0018181818181818299,0.001626231256363494
rushing_20+_diff,0.0040485295,-0.0018181818181818299,0.00199171839092789
roster_jersey_number_rolling3_diff,0.0039675715,-0.0018181818181818299,0.0011499191491521454
roster_status_ird_count_diff,0.0016184496,-0.0018181818181818299,0.0
rushing_40+_diff,0.0045284457,-0.001818181818181852,0.004146092454905944
yards_allowed_diff,0.004899921,-0.0021818181818181958,0.0024120907566221247
receiving_recfum_diff,0.0044556516,-0.0025454545454545617,0.0021818181818181958
inj_practice_full_rolling3_diff,0.0043756,-0.0025454545454545617,0.002721205372199248
snaps_offense_snaps_pct_change_diff,0.004897452,-0.002909090909090928,0.0018541889140337518
downs_rec1stpct_diff,0.004380807,-0.002909090909090928,0.0029541957835040045
passing_passyds_diff,0.00417424,-0.002909090909090928,0.0018541889140337518
inj_practice_full_pct_change_diff,0.0041145287,-0.002909090909090928,0.0029541957835040045
yards_proxy_diff,0.0043827393,-0.004000000000000026,0.002120346143580123
passing_lng_diff,0.0054038535,-0.005818181818181856,0.0038825739098295926
