volatility_threshold,volatility_strength,n_games,accuracy,brier,log_loss,auc,mae_margin,rmse_margin,run_timestamp
0.4,0.1,2581.0,0.6784192173576133,0.217756883628737,0.6269682571830609,0.745209185148474,10.241838010396773,13.207839935396333,2025-10-27T00:45:00.938714Z
0.4,0.2,2581.0,0.6784192173576133,0.217756883628737,0.6269682571830609,0.745209185148474,10.241838010396773,13.207839935396333,2025-10-27T00:45:10.257468Z
0.4,0.3,2581.0,0.6784192173576133,0.217756883628737,0.6269682571830609,0.745209185148474,10.241838010396773,13.207839935396333,2025-10-27T00:45:19.405534Z
0.5,0.1,2581.0,0.6784192173576133,0.217756883628737,0.6269682571830609,0.745209185148474,10.241838010396773,13.207839935396333,2025-10-27T00:45:28.554217Z
0.5,0.2,2581.0,0.6784192173576133,0.217756883628737,0.6269682571830609,0.745209185148474,10.241838010396773,13.207839935396333,2025-10-27T00:45:37.794359Z
0.5,0.3,2581.0,0.6784192173576133,0.217756883628737,0.6269682571830609,0.745209185148474,10.241838010396773,13.207839935396333,2025-10-27T00:45:46.938301Z
0.6,0.1,2581.0,0.6784192173576133,0.217756883628737,0.6269682571830609,0.745209185148474,10.241838010396773,13.207839935396333,2025-10-27T00:45:55.995301Z
0.6,0.2,2581.0,0.6784192173576133,0.217756883628737,0.6269682571830609,0.745209185148474,10.241838010396773,13.207839935396333,2025-10-27T00:46:05.294233Z
0.6,0.3,2581.0,0.6784192173576133,0.217756883628737,0.6269682571830609,0.745209185148474,10.241838010396773,13.207839935396333,2025-10-27T00:46:14.477722Z
