feature,model_importance,permutation_importance,permutation_std
sched_rest_days_diff,0.00323384,0.000363636363636366,0.0017814470856605048
sched_short_rest_flag_delta_diff,0.0031167893,0.000363636363636366,0.000727272727272732
inj_qb_questionable_prev_diff,0.0030081582,0.000363636363636366,0.0007272727272727319
sched_long_rest_flag_prev_diff,0.002930354,0.000363636363636366,0.0013606026860996238
roster_jersey_number_rolling3_diff,0.0026859182,0.000363636363636366,0.000727272727272732
sched_consecutive_home_delta_diff,0.0022971209,0.000363636363636366,0.0017814470856605045
snaps_offense_snaps_pct_change_diff,0.002170537,0.000363636363636366,0.0013606026860996238
inj_questionable_delta_diff,0.0020860627,0.000363636363636366,0.0031281182789246118
sched_consecutive_away_rolling3_diff,0.0020278033,0.000363636363636366,0.000727272727272732
snaps_st_snaps_delta_diff,0.0019545893,0.000363636363636366,0.0007272727272727319
passing_1st_diff,0.0012269657,0.000363636363636366,0.0007272727272727319
roster_sleeper_id_pct_change_diff,0.02667176,0.0,0.0
roster_fantasy_data_id_diff,0.010280339,0.0,0.0
roster_height_prev_diff,0.008830466,0.0,0.0
roster_years_exp_diff,0.008075308,0.0,0.0
inj_qb_out_delta_diff,0.007251134,0.0,0.0
sched_is_home_delta_diff,0.006658783,0.0,0.0
roster_espn_id_diff,0.006565074,0.0,0.0
snaps_st_snaps_pct_change_diff,0.006203797,0.0,0.004599676596608582
roster_draft_number_rolling3_diff,0.0060985237,0.0,0.0
roster_weight_diff,0.0060359393,0.0,0.0
def_pass_yards_allowed_diff,0.005527925,0.0,0.0
inj_qb_doubtful_rolling3_diff,0.005415366,0.0,0.0
snaps_offense_pct_prev_diff,0.0054038116,0.0,0.0
sched_long_rest_flag_delta_diff,0.005004361,0.0,0.0
passing_att_diff,0.004794967,0.0,0.001626231256363494
snaps_st_pct_rolling3_diff,0.0046566376,0.0,0.0
def_rush_yards_allowed_diff,0.004431805,0.0,0.0
roster_injured_count_diff,0.003971546,0.0,0.0
sched_consecutive_away_diff,0.0039028795,0.0,0.0
roof_is_dome,0.0038486023,0.0,0.0
roster_draft_number_diff,0.003828295,0.0,0.0
sched_consecutive_home_diff,0.0036098266,0.0,0.0
roster_rotowire_id_rolling3_diff,0.0035842573,0.0,0.0
roster_weight_rolling3_diff,0.0035573,0.0,0.0
def_rush_ypc_allowed_diff,0.0035019717,0.0,0.0
sched_consecutive_away_pct_change_diff,0.003449988,0.0,0.0
roster_height_diff,0.0034419266,0.0,0.0
sched_consecutive_home_rolling3_diff,0.0034402618,0.0,0.001626231256363494
inj_doubtful_rolling3_diff,0.003119317,0.0,0.0011499191491521454
roster_gsis_it_id_pct_change_diff,0.0028885603,0.0,0.0
downs_rush1stpct_diff,0.0028449518,0.0,0.0025712973861329166
roster_gsis_it_id_rolling3_diff,0.0028280932,0.0,0.0
roster_height_rolling3_diff,0.0027553677,0.0,0.0
receiving_td_diff,0.0027346893,0.0,0.0
inj_out_diff,0.002592845,0.0,0.0025712973861329166
roster_espn_id_rolling3_diff,0.0025518315,0.0,0.0011499191491521454
roster_status_ir_count_diff,0.002495886,0.0,0.0
inj_doubtful_prev_diff,0.0019566512,0.0,0.0
sched_short_rest_flag_prev_diff,0.0019040538,0.0,0.0011499191491521454
snaps_offense_pct_delta_diff,0.001750176,0.0,0.0011499191491521454
def_pass_ypp_allowed_diff,0.0013450857,0.0,0.0
roster_status_pup_count_diff,0.0011563962,0.0,0.0
sched_back_to_back_travel_prev_diff,0.0011269607,0.0,0.0
inj_qb_out_prev_diff,0.00078499055,0.0,0.0
roster_gsis_it_id_diff,0.000557037,0.0,0.0
inj_qb_out_diff,0.00042054147,0.0,0.0
sched_back_to_back_travel_diff,0.00016283865,0.0,0.0
inj_qb_doubtful_diff,0.0,0.0,0.0
news_count7_diff,0.0,0.0,0.0
news_count3_diff,0.0,0.0,0.0
news_rotowire7_diff,0.0,0.0,0.0
news_injury_kw7_diff,0.0,0.0,0.0
team_news_count7_diff,0.0,0.0,0.0
team_news_count3_diff,0.0,0.0,0.0
team_news_story7_diff,0.0,0.0,0.0
team_news_injury_kw7_diff,0.0,0.0,0.0
team_news_count7_pre_diff,0.0,0.0,0.0
team_news_count7_post_diff,0.0,0.0,0.0
def_pass_rate_allowed_diff,0.0,0.0,0.0
def_pass_plays_allowed_diff,0.0,0.0,0.0
def_rush_plays_allowed_diff,0.0,0.0,0.0
sched_short_rest_flag_pct_change_diff,0.0,0.0,0.0
roster_entry_year_delta_diff,0.0,0.0,0.0
roster_rookie_year_pct_change_diff,0.0,0.0,0.0
roster_jersey_number_pct_change_diff,0.0,0.0,0.0
inj_qb_doubtful_prev_diff,0.0,0.0,0.0
roster_fantasy_data_id_prev_diff,0.0,0.0,0.0
roster_practice_count_diff,0.0,0.0,0.0
roster_weight_delta_diff,0.0,0.0,0.0
roster_rotowire_id_pct_change_diff,0.0,0.0,0.0
roster_weight_prev_diff,0.0,0.0,0.0
roster_espn_id_prev_diff,0.0,0.0,0.0
roster_status_sus_count_diff,0.0,0.0,0.0
roster_pff_id_prev_diff,0.0,0.0,0.0
roster_sleeper_id_delta_diff,0.0,0.0,0.0
def_allowed_from_proxy_diff,0.0,0.0,0.0
roster_espn_id_pct_change_diff,0.0,0.0,0.0
roster_active_count_diff,0.0,0.0,0.0
roster_height_delta_diff,0.0,0.0,0.0
roster_yahoo_id_pct_change_diff,0.0,0.0,0.0
roster_status_pra_count_diff,0.0,0.0,0.0
roster_sleeper_id_prev_diff,0.0,0.0,0.0
roster_status_ird_count_diff,0.0,0.0,0.0
roster_height_pct_change_diff,0.0,0.0,0.0
roster_entry_year_pct_change_diff,0.0,0.0,0.0
roster_espn_id_delta_diff,0.0,0.0,0.0
roster_weight_pct_change_diff,0.0,0.0,0.0
roster_years_exp_delta_diff,0.0,0.0,0.0
roster_status_pra_ir_count_diff,0.0,0.0,0.0
roster_rookie_year_delta_diff,0.0,0.0,0.0
inj_doubtful_pct_change_diff,0.0,0.0,0.0
roster_rookie_year_diff,0.0,0.0,0.0
roster_active_pct_diff,0.0,0.0,0.0
roster_entry_year_prev_diff,0.0,0.0,0.0
roster_rookie_year_rolling3_diff,0.0,0.0,0.0
roster_yahoo_id_delta_diff,0.0,0.0,0.0
roster_rotowire_id_delta_diff,0.0,0.0,0.0
roster_rotowire_id_prev_diff,0.0,0.0,0.0
roster_jersey_number_delta_diff,0.0,0.0,0.0
roster_status_act_count_diff,0.0,0.0,0.0
roster_gsis_it_id_prev_diff,0.0,0.0,0.0
sched_is_away_delta_diff,0.0,0.0,0.0
roster_gsis_it_id_delta_diff,0.0,0.0,0.0
sched_prev_is_away_diff,0.0,0.0,0.0
roster_status_non_count_diff,0.0,0.0,0.0
roster_yahoo_id_prev_diff,0.0,0.0,0.0
roster_rotowire_id_diff,0.00693957,-0.000363636363636366,0.0007272727272727319
inj_qb_doubtful_delta_diff,0.0066027236,-0.000363636363636366,0.000727272727272732
snaps_defense_pct_rolling3_diff,0.0048819673,-0.000363636363636366,0.0013606026860996238
sched_rest_days_delta_diff,0.0045236503,-0.000363636363636366,0.0013606026860996238
sched_days_since_last_game_pct_change_diff,0.004172069,-0.000363636363636366,0.003525585350848262
scoring_tottd_diff,0.0040561343,-0.000363636363636366,0.0017814470856605045
sched_moneyline_rolling3_diff,0.004014543,-0.000363636363636366,0.003525585350848262
downs_rush1st_diff,0.0032297042,-0.000363636363636366,0.0021203461435801234
yards_proxy_diff,0.0030048506,-0.000363636363636366,0.0013606026860996238
sched_total_line_prev_diff,0.002183505,-0.000363636363636366,0.002672170628490757
sched_prev_is_away_prev_diff,0.004897182,-0.000727272727272732,0.0014545454545454638
passing_cmp_diff,0.002595368,-0.000727272727272732,0.0024663018120455677
rush_yards_proxy_diff,0.0024091648,-0.000727272727272732,0.0008907235428302523
sched_consecutive_home_pct_change_diff,0.0019702015,-0.000727272727272732,0.0014545454545454638
sched_long_rest_flag_diff,0.0011829967,-0.000727272727272732,0.0008907235428302523
pass_yards_proxy_diff,0.0011114761,-0.000727272727272732,0.0008907235428302523
snaps_st_pct_delta_diff,0.0053089433,-0.0010909090909090979,0.0008907235428302523
rushing_rushyds_diff,0.003077473,-0.0010909090909090979,0.0008907235428302523
inj_practice_full_prev_diff,0.0027496596,-0.0010909090909090979,0.0027212053721992475
sched_prev_is_away_delta_diff,0.0018016662,-0.0010909090909090979,0.0008907235428302523
snaps_st_snaps_rolling3_diff,0.0038655351,-0.001454545454545464,0.0021203461435801226
sched_moneyline_prev_diff,0.002713299,-0.001454545454545464,0.001360602686099624
sched_total_line_delta_diff,0.0025250935,-0.001454545454545464,0.0017814470856605045
inj_practice_limited_delta_diff,0.0026663,-0.0018181818181818299,0.0025712973861329166
downs_4thmd_diff,0.0034349642,-0.002909090909090928,0.0021818181818181958
passing_passyds_diff,0.0033437954,-0.0036363636363636598,0.00199171839092789
sched_moneyline_diff,0.021194205,-0.004000000000000026,0.0017814470856605045
downs_4thatt_diff,0.004640197,-0.007272727272727297,0.002571297386132885
